TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8174231","One Piece Card Game","Two Legends Pre-Release Cards","Milky","","OP08-032","UC","Near Mint","2.61","","3.9200","2.6100","","0","",""
"8171561","One Piece Card Game","Two Legends Pre-Release Cards","Miyagi","","OP08-031","C","Near Mint","0.24","","1.4500","0.1400","","0","",""
"8171611","One Piece Card Game","Two Legends Pre-Release Cards","Moby Dick","","OP08-056","C","Near Mint","0.50","","1.7000","0.3900","","0","",""
"8174176","One Piece Card Game","Two Legends Pre-Release Cards","Mont Blanc Cricket","","OP08-108","C","Near Mint","0.28","","1.4700","0.1600","","0","",""
"8174211","One Piece Card Game","Two Legends Pre-Release Cards","Munch-Munch Mutation","","OP08-019","UC","Near Mint","0.53","","1.6400","0.3300","","0","",""
"8171526","One Piece Card Game","Two Legends Pre-Release Cards","Musshuru","","OP08-011","C","Near Mint","0.22","","1.4100","0.1000","","0","",""
"8171596","One Piece Card Game","Two Legends Pre-Release Cards","Namule","","OP08-050","C","Near Mint","0.37","","1.6100","0.3000","","0","",""
"8174226","One Piece Card Game","Two Legends Pre-Release Cards","Nekomamushi","","OP08-028","UC","Near Mint","0.71","","1.8800","0.5700","","0","",""
"8174171","One Piece Card Game","Two Legends Pre-Release Cards","Nitro","","OP08-107","C","Near Mint","0.25","","1.4100","0.1000","","0","",""
"8171556","One Piece Card Game","Two Legends Pre-Release Cards","Pekoms","","OP08-029","C","Near Mint","0.27","","1.4100","0.1000","","0","",""
"8174146","One Piece Card Game","Two Legends Pre-Release Cards","People's Dreams Don't Ever End!!","","OP08-096","C","Near Mint","0.22","","1.5300","0.2200","","0","",""
"8174261","One Piece Card Game","Two Legends Pre-Release Cards","Phoenix Brand","","OP08-055","UC","Near Mint","0.64","","1.5600","0.2500","","0","",""
"8174206","One Piece Card Game","Two Legends Pre-Release Cards","Robson","","OP08-013","UC","Near Mint","2.52","","11.9900","11.9900","","0","",""
"8171566","One Piece Card Game","Two Legends Pre-Release Cards","Roddy","","OP08-033","C","Near Mint","0.52","","1.5600","0.2500","","0","",""
"8174181","One Piece Card Game","Two Legends Pre-Release Cards","S-Bear","","OP08-113","C","Near Mint","0.39","","1.4100","0.1000","","0","",""
"8174331","One Piece Card Game","Two Legends Pre-Release Cards","S-Shark","","OP08-111","UC","Near Mint","0.84","","2.0000","0.6900","","0","",""
"8174301","One Piece Card Game","Two Legends Pre-Release Cards","Scratchmen Apoo","","OP08-087","UC","Near Mint","1.47","","2.1500","0.8400","","0","",""
"8174291","One Piece Card Game","Two Legends Pre-Release Cards","Sheepshead","","OP08-083","UC","Near Mint","0.38","","1.5600","0.2500","","0","",""
"8171541","One Piece Card Game","Two Legends Pre-Release Cards","Shishilian","","OP08-025","C","Near Mint","0.53","","1.7100","0.4000","","0","",""
"8174316","One Piece Card Game","Two Legends Pre-Release Cards","South Bird","","OP08-100","UC","Near Mint","0.97","","1.6900","0.3800","","0","",""
"8171591","One Piece Card Game","Two Legends Pre-Release Cards","Speed Jil","","OP08-049","C","Near Mint","0.32","","1.4100","0.1000","","0","",""
"8171586","One Piece Card Game","Two Legends Pre-Release Cards","Sweetpea","","OP08-048","C","Near Mint","0.18","","1.3300","0.0200","","0","",""
"8174256","One Piece Card Game","Two Legends Pre-Release Cards","Thatch","","OP08-045","UC","Near Mint","0.81","","1.8300","0.5200","","0","",""
"8171551","One Piece Card Game","Two Legends Pre-Release Cards","Tristan","","OP08-027","C","Near Mint","0.43","","1.6000","0.2900","","0","",""
"8171506","One Piece Card Game","Two Legends Pre-Release Cards","Twenty Doctors","","OP08-003","C","Near Mint","0.30","","1.5100","0.2000","","0","",""
"8171656","One Piece Card Game","Two Legends Pre-Release Cards","Ulti","","OP08-078","C","Near Mint","0.87","","1.8100","0.5000","","0","",""
"8171646","One Piece Card Game","Two Legends Pre-Release Cards","Viscount Hiyoko","","OP08-073","C","Near Mint","0.19","","1.4600","0.1500","","0","",""
"8171576","One Piece Card Game","Two Legends Pre-Release Cards","We Would Never Sell a Comrade to an Enemy!!!","","OP08-038","C","Near Mint","0.31","","1.4100","0.1000","","0","",""
"8174141","One Piece Card Game","Two Legends Pre-Release Cards","X.Drake","","OP08-093","C","Near Mint","0.17","","1.3900","0.0800","","0","",""
"8171606","One Piece Card Game","Two Legends Pre-Release Cards","You Can't Take Our King This Early in the Game.","","OP08-054","C","Near Mint","0.19","","1.5000","0.1900","","0","",""
"7861102","One Piece Card Game","Ultra Deck: The Three Brothers","Curly.Dadan","","ST13-006","C","Near Mint Foil","0.06","","1.3200","0.0100","","0","",""
"7861107","One Piece Card Game","Ultra Deck: The Three Brothers","Curly.Dadan (Parallel)","","ST13-006","C","Near Mint Foil","0.56","","1.4100","0.1000","","0","",""
"7861082","One Piece Card Game","Ultra Deck: The Three Brothers","Edward.Newgate","","ST13-004","C","Near Mint Foil","0.24","","1.4600","0.1500","","0","",""
"7861087","One Piece Card Game","Ultra Deck: The Three Brothers","Edward.Newgate (Parallel)","","ST13-004","C","Near Mint Foil","5.61","","5.0000","5.0000","","0","",""
"7861092","One Piece Card Game","Ultra Deck: The Three Brothers","Emporio.Ivankov","","ST13-005","R","Near Mint Foil","0.38","","1.5000","0.1900","","0","",""
"7861097","One Piece Card Game","Ultra Deck: The Three Brothers","Emporio.Ivankov (Parallel)","","ST13-005","R","Near Mint Foil","3.20","","3.2500","1.9400","","0","",""
"7861207","One Piece Card Game","Ultra Deck: The Three Brothers","Flame Dragon King","","ST13-017","C","Near Mint Foil","0.45","","1.7200","0.4100","","0","",""
"7861212","One Piece Card Game","Ultra Deck: The Three Brothers","Gum-Gum Jet Spear","","ST13-018","C","Near Mint Foil","0.15","","1.3400","0.0300","","0","",""
"7861162","One Piece Card Game","Ultra Deck: The Three Brothers","Makino","","ST13-012","C","Near Mint Foil","0.21","","1.4100","0.1000","","0","",""
"7861167","One Piece Card Game","Ultra Deck: The Three Brothers","Makino (Parallel)","","ST13-012","C","Near Mint Foil","3.20","","3.9300","2.6200","","0","",""
"7861172","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Garp","","ST13-013","SR","Near Mint Foil","1.44","","2.4100","1.1000","","0","",""
"7861177","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Garp (Parallel)","","ST13-013","SR","Near Mint Foil","13.77","","13.9000","13.9000","","0","",""
"7861072","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Luffy (003)","","ST13-003","L","Near Mint Foil","1.32","","2.3600","1.0500","","0","",""
"7861077","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Luffy (003) (Parallel)","","ST13-003","L","Near Mint Foil","19.75","","19.8800","19.8800","","0","",""
"7861182","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Luffy (014)","","ST13-014","C","Near Mint Foil","0.25","","1.4400","0.1300","","0","",""
"7861187","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Luffy (014) (Parallel)","","ST13-014","C","Near Mint Foil","9.03","","8.7500","7.7600","","0","",""
"7861192","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Luffy (015)","","ST13-015","SR","Near Mint Foil","1.71","","2.8100","1.5000","","0","",""
"7861197","One Piece Card Game","Ultra Deck: The Three Brothers","Monkey.D.Luffy (015) (Parallel)","","ST13-015","SR","Near Mint Foil","17.54","","12.4400","12.4400","","0","",""
"7861062","One Piece Card Game","Ultra Deck: The Three Brothers","Portgas.D.Ace (002)","","ST13-002","L","Near Mint Foil","0.42","","1.5600","0.2500","","0","",""
"7861067","One Piece Card Game","Ultra Deck: The Three Brothers","Portgas.D.Ace (002) (Parallel)","","ST13-002","L","Near Mint Foil","10.19","","11.2100","9.9900","","0","",""
"7861142","One Piece Card Game","Ultra Deck: The Three Brothers","Portgas.D.Ace (010)","","ST13-010","C","Near Mint Foil","0.21","","1.3900","0.0400","","0","",""
"7861147","One Piece Card Game","Ultra Deck: The Three Brothers","Portgas.D.Ace (010) (Parallel)","","ST13-010","C","Near Mint Foil","4.53","","5.0100","3.7000","","0","",""
"7861152","One Piece Card Game","Ultra Deck: The Three Brothers","Portgas.D.Ace (011)","","ST13-011","SR","Near Mint Foil","4.86","","5.0100","5.0100","","0","",""
"7861157","One Piece Card Game","Ultra Deck: The Three Brothers","Portgas.D.Ace (011) (Parallel)","","ST13-011","SR","Near Mint Foil","11.95","","11.7700","10.9900","","0","",""
"7811605","One Piece Card Game","Ultra Deck: The Three Brothers","Sabo (001)","","ST13-001","L","Near Mint Foil","0.44","","1.5100","0.2000","","0","",""
"7811610","One Piece Card Game","Ultra Deck: The Three Brothers","Sabo (001) (Parallel)","","ST13-001","L","Near Mint Foil","8.75","","8.7700","8.7700","","0","",""
"7861112","One Piece Card Game","Ultra Deck: The Three Brothers","Sabo (007)","","ST13-007","C","Near Mint Foil","0.21","","1.3900","0.0800","","0","",""
"7861117","One Piece Card Game","Ultra Deck: The Three Brothers","Sabo (007) (Parallel)","","ST13-007","C","Near Mint Foil","5.74","","5.8400","5.8400","","0","",""
"7861122","One Piece Card Game","Ultra Deck: The Three Brothers","Sabo (008)","","ST13-008","SR","Near Mint Foil","0.78","","1.8500","0.5400","","0","",""
"7861127","One Piece Card Game","Ultra Deck: The Three Brothers","Sabo (008) (Parallel)","","ST13-008","SR","Near Mint Foil","10.16","","9.8000","9.8000","","0","",""
"7861132","One Piece Card Game","Ultra Deck: The Three Brothers","Shanks","","ST13-009","C","Near Mint Foil","0.14","","1.3600","0.0500","","0","",""
"7861137","One Piece Card Game","Ultra Deck: The Three Brothers","Shanks (Parallel)","","ST13-009","C","Near Mint Foil","1.69","","2.4100","1.1000","","0","",""
"7861217","One Piece Card Game","Ultra Deck: The Three Brothers","The Three Brothers' Bond","","ST13-019","C","Near Mint Foil","0.20","","1.4000","0.0900","","0","",""
"7861202","One Piece Card Game","Ultra Deck: The Three Brothers","Yamato","","ST13-016","C","Near Mint Foil","0.26","","1.4100","0.1000","","0","",""
"7861057","One Piece Card Game","Ultra Deck: The Three Brothers","Yamato (Parallel)","","ST13-016","C","Near Mint Foil","4.72","","4.3100","3.0000","","0","",""
"7514477","One Piece Card Game","Ultra Deck: The Three Captains","Bepo","","ST10-012","C","Near Mint Foil","0.12","","1.3800","0.0700","","0","",""
"7575921","One Piece Card Game","Ultra Deck: The Three Captains","DON!! Card","","","DON!!","Near Mint Foil","0.51","","1.6900","0.3800","","0","",""
"7514416","One Piece Card Game","Ultra Deck: The Three Captains","Eustass""Captain""Kid (003)","","ST10-003","L","Near Mint Foil","0.96","","2.0900","0.7800","","0","",""
"7514467","One Piece Card Game","Ultra Deck: The Three Captains","Eustass""Captain""Kid (013)","","ST10-013","SR","Near Mint Foil","4.96","","5.0000","5.0000","","0","",""
